town,#rooms,storey_range_processed,floor_area_sqm,flat_model,remaining_lease
GEYLANG,3,4,67,New Generation,58
GEYLANG,3,3,67,New Generation,59
GEYLANG,3,3,67,New Generation,59
GEYLANG,4,2,84,Simplified,66
GEYLANG,4,1,89,Simplified,66
GEYLANG,4,4,91,New Generation,61
GEYLANG,4,4,105,Model A,66
GEYLANG,4,4,94,New Generation,65
GEYLANG,4,3,92,New Generation,57
GEYLANG,4,2,100,New Generation,61
GEYLANG,4,1,107,Model A,78
GEYLANG,4,7,95,Model A,92
GEYLANG,4,5,111,Model A,64
GEYLANG,5,2,121,Improved,66
GEYLANG,5,3,119,Standard,57
GEYLANG,5,6,110,Improved,86
GEYLANG,5,3,139,Model A-Maisonette,65
GEYLANG,6,2,146,Maisonette,67
GEYLANG,6,1,146,Maisonette,66
GEYLANG,6,4,146,Maisonette,67
GEYLANG,6,4,145,Apartment,68
HOUGANG,3,2,67,New Generation,66
HOUGANG,3,1,71,New Generation,65
HOUGANG,3,4,60,Improved,66
HOUGANG,3,1,64,Simplified,70
HOUGANG,3,3,64,Simplified,66
HOUGANG,3,3,64,Simplified,69
HOUGANG,3,2,64,Simplified,67
HOUGANG,3,4,60,Improved,66
HOUGANG,3,3,64,Simplified,67
HOUGANG,3,1,67,Model A,93
HOUGANG,3,3,74,Model A,67
HOUGANG,3,3,67,New Generation,62
HOUGANG,3,4,73,New Generation,59
HOUGANG,3,3,67,New Generation,63
HOUGANG,3,3,68,Model A,95
HOUGANG,3,4,74,Model A,68
HOUGANG,3,3,67,Model A,93
HOUGANG,3,3,67,New Generation,63
HOUGANG,3,3,68,Model A,95
HOUGANG,4,1,90,Model A,84
HOUGANG,4,1,84,Simplified,67
HOUGANG,4,4,91,New Generation,66
HOUGANG,4,1,84,Simplified,67
HOUGANG,4,2,84,Simplified,66
HOUGANG,4,4,90,Simplified,66
HOUGANG,4,1,84,Simplified,68
HOUGANG,4,3,90,Model A2,78
HOUGANG,4,5,85,Model A2,84
HOUGANG,4,3,84,Simplified,68
HOUGANG,4,1,104,Model A,67
HOUGANG,4,4,95,Model A2,80
HOUGANG,4,3,93,New Generation,67
HOUGANG,4,3,104,Model A,67
HOUGANG,4,4,93,New Generation,64
HOUGANG,4,3,107,Model A,73
HOUGANG,4,1,91,New Generation,66
HOUGANG,4,2,100,Model A,79
HOUGANG,4,3,103,Model A,78
HOUGANG,4,1,93,Model A,95
HOUGANG,4,5,100,Model A,79
HOUGANG,4,2,84,Simplified,67
HOUGANG,4,3,104,Model A,64
HOUGANG,4,4,100,Model A,78
HOUGANG,4,4,104,Model A,64
HOUGANG,4,1,91,New Generation,66
HOUGANG,4,6,100,Model A,77
HOUGANG,4,3,105,Model A,71
HOUGANG,4,3,104,Model A,65
HOUGANG,4,4,104,Model A,73
HOUGANG,4,2,108,Model A,65
HOUGANG,4,4,93,Model A,95
HOUGANG,4,1,104,Model A,73
HOUGANG,4,2,106,Model A,73
HOUGANG,4,6,93,Model A,95
HOUGANG,4,6,106,Model A,73
HOUGANG,5,1,116,Improved,80
HOUGANG,5,4,110,Improved,84
HOUGANG,5,3,110,Improved,84
HOUGANG,5,3,110,Improved,84
HOUGANG,5,2,121,Improved,65
HOUGANG,5,4,110,Improved,84
HOUGANG,5,3,110,Improved,84
HOUGANG,5,3,120,Improved,68
HOUGANG,5,5,122,Improved,67
HOUGANG,5,4,121,Improved,64
HOUGANG,5,2,131,Improved,73
HOUGANG,5,2,121,Improved,64
HOUGANG,5,3,110,Improved,84
HOUGANG,5,3,123,Improved,70
HOUGANG,5,2,132,Model A,65
HOUGANG,5,4,117,Improved,78
HOUGANG,5,4,133,Model A,73
HOUGANG,6,1,148,Maisonette,68
HOUGANG,6,1,148,Maisonette,65
HOUGANG,6,5,137,Apartment,80
HOUGANG,6,2,140,Maisonette,78
HOUGANG,6,1,154,Maisonette,66
HOUGANG,6,2,141,Apartment,79
HOUGANG,6,1,148,Maisonette,66
HOUGANG,6,2,146,Maisonette,72
HOUGANG,6,1,148,Maisonette,65
HOUGANG,6,4,147,Maisonette,73
HOUGANG,6,2,155,Maisonette,67
HOUGANG,6,4,148,Maisonette,71
HOUGANG,6,4,145,Maisonette,68
JURONG EAST,3,1,74,Improved,59
JURONG EAST,3,1,68,New Generation,63
JURONG EAST,3,2,67,New Generation,64
JURONG EAST,3,4,73,Improved,60
JURONG EAST,3,2,74,Model A,64
JURONG EAST,3,2,68,New Generation,63
JURONG EAST,3,3,74,Improved,58
JURONG EAST,3,3,68,New Generation,62
JURONG EAST,3,4,68,New Generation,63
JURONG EAST,3,2,74,Model A,64
JURONG EAST,3,4,67,New Generation,63
JURONG EAST,3,2,67,New Generation,65
JURONG EAST,3,2,67,New Generation,62
JURONG EAST,3,4,74,Model A,65
JURONG EAST,3,4,67,New Generation,62
JURONG EAST,3,2,86,Improved,60
JURONG EAST,3,3,67,New Generation,63
JURONG EAST,4,2,93,New Generation,66
JURONG EAST,4,4,94,New Generation,63
JURONG EAST,4,1,101,Model A,79
JURONG EAST,4,11,92,Model A,94
JURONG EAST,4,3,91,New Generation,74
JURONG EAST,4,14,92,Model A,94
JURONG EAST,4,4,103,Model A,80
JURONG EAST,5,2,117,Standard,60
JURONG EAST,5,4,117,Standard,60
JURONG EAST,5,3,135,Model A,65
JURONG EAST,5,4,131,Model A,65
JURONG EAST,5,4,118,Improved,94
JURONG EAST,5,4,121,Improved,79
JURONG EAST,5,7,120,Improved,63
JURONG EAST,5,5,118,Improved,66
JURONG EAST,5,6,121,Improved,79
JURONG EAST,5,5,120,Improved,63
JURONG EAST,5,7,120,Improved,63
JURONG EAST,6,7,142,Apartment,79
JURONG EAST,6,6,140,Apartment,79
JURONG WEST,2,4,47,Model A,95
JURONG WEST,3,5,59,Improved,59
JURONG WEST,3,2,59,Improved,59
JURONG WEST,3,7,68,Improved,56
JURONG WEST,3,3,59,Improved,56
JURONG WEST,3,2,59,Improved,59
JURONG WEST,3,4,65,Improved,57
JURONG WEST,3,1,74,Improved,58
JURONG WEST,3,3,65,Improved,57
JURONG WEST,3,3,67,Improved,52
JURONG WEST,3,3,64,Simplified,66
JURONG WEST,3,2,67,New Generation,66
JURONG WEST,3,2,73,Model A,69
JURONG WEST,3,3,74,Improved,57
JURONG WEST,3,1,81,Model A,65
JURONG WEST,3,2,74,Model A,65
JURONG WEST,3,3,68,Model A,95
JURONG WEST,3,3,74,New Generation,64
JURONG WEST,3,4,68,Model A,95
JURONG WEST,3,2,68,Model A,95
JURONG WEST,3,5,68,Model A,95
JURONG WEST,3,4,67,New Generation,63
JURONG WEST,3,5,69,Model A,92
JURONG WEST,4,1,103,Model A,69
JURONG WEST,4,3,104,Model A,69
JURONG WEST,4,1,85,Model A2,82
JURONG WEST,4,1,90,Model A,82
JURONG WEST,4,5,85,Model A2,82
JURONG WEST,4,2,106,Model A,65
JURONG WEST,4,2,91,New Generation,65
JURONG WEST,4,1,92,New Generation,65
JURONG WEST,4,4,113,Model A,70
JURONG WEST,4,3,110,Model A,76
JURONG WEST,4,1,87,Model A2,83
JURONG WEST,4,4,106,Model A,76
JURONG WEST,4,2,91,Model A,82
JURONG WEST,4,1,92,Premium Apartment,89
JURONG WEST,4,3,91,New Generation,65
JURONG WEST,4,3,109,Model A,76
JURONG WEST,4,3,106,Model A,76
JURONG WEST,4,2,102,Model A,79
JURONG WEST,4,2,106,Model A,78
JURONG WEST,4,1,101,Model A,77
JURONG WEST,4,2,94,Premium Apartment,89
JURONG WEST,4,5,92,Model A,83
JURONG WEST,4,2,104,Model A,65
JURONG WEST,4,1,119,Model A,65
JURONG WEST,4,5,85,Model A2,81
JURONG WEST,4,2,93,Model A,95
JURONG WEST,4,2,90,Model A,83
JURONG WEST,4,3,93,Model A,95
JURONG WEST,4,4,102,Model A,78
JURONG WEST,4,5,93,Model A,95
JURONG WEST,4,2,94,Premium Apartment,81
JURONG WEST,4,4,95,Premium Apartment,82
JURONG WEST,4,3,91,Model A,82
JURONG WEST,4,5,93,Model A,95
JURONG WEST,4,4,93,Model A,95
JURONG WEST,4,6,90,Model A2,81
JURONG WEST,4,4,92,Model A,92
JURONG WEST,4,6,92,Model A,90
JURONG WEST,4,5,94,Premium Apartment,81
JURONG WEST,5,2,112,Premium Apartment,84
JURONG WEST,5,5,113,Premium Apartment,84
JURONG WEST,5,5,111,Improved,82
JURONG WEST,5,3,135,Model A,65
JURONG WEST,5,4,121,Improved,70
JURONG WEST,5,2,123,Improved,69
JURONG WEST,5,5,111,Improved,82
JURONG WEST,5,4,111,Improved,82
JURONG WEST,5,5,111,Improved,82
JURONG WEST,5,2,112,Premium Apartment,84
JURONG WEST,5,1,110,Improved,81
JURONG WEST,5,3,135,Model A,74
JURONG WEST,5,2,110,Premium Apartment,89
JURONG WEST,5,1,110,Improved,81
JURONG WEST,5,2,121,Improved,79
JURONG WEST,5,4,124,Improved,76
JURONG WEST,5,3,133,Model A,66
JURONG WEST,5,4,110,Improved,81
JURONG WEST,5,3,120,Improved,77
JURONG WEST,5,5,128,Improved,77
JURONG WEST,5,5,110,Premium Apartment,89
JURONG WEST,5,2,121,Improved,78
JURONG WEST,5,5,128,Improved,77
JURONG WEST,5,4,112,Premium Apartment,87
JURONG WEST,5,5,111,Improved,82
JURONG WEST,5,3,134,Model A,65
JURONG WEST,5,3,120,Improved,77
JURONG WEST,5,4,110,Improved,83
JURONG WEST,5,2,110,Premium Apartment,89
JURONG WEST,5,5,110,Premium Apartment,87
JURONG WEST,5,3,136,Model A,65
JURONG WEST,5,5,110,Improved,82
JURONG WEST,5,4,130,Improved,66
JURONG WEST,5,5,110,Premium Apartment,87
JURONG WEST,5,2,123,Premium Apartment,78
JURONG WEST,5,5,110,Improved,82
JURONG WEST,5,6,111,Premium Apartment,81
JURONG WEST,5,5,110,Improved,81
JURONG WEST,5,5,112,Improved,92
JURONG WEST,6,2,145,Maisonette,69
JURONG WEST,6,1,130,Apartment,82
JURONG WEST,6,3,130,Apartment,82
JURONG WEST,6,1,133,Premium Apartment,81
JURONG WEST,6,3,130,Apartment,82
JURONG WEST,6,3,130,Apartment,81
JURONG WEST,6,4,130,Apartment,81
JURONG WEST,6,5,126,Apartment,83
JURONG WEST,6,6,140,Apartment,79
JURONG WEST,6,4,148,Maisonette,72
JURONG WEST,6,2,132,Premium Apartment,81
JURONG WEST,6,4,134,Premium Apartment,81
JURONG WEST,6,4,132,Premium Apartment,81
JURONG WEST,6,3,151,Maisonette,66
JURONG WEST,6,2,157,Maisonette,66
KALLANG/WHAMPOA,3,2,56,Standard,51
KALLANG/WHAMPOA,3,3,56,Standard,51
KALLANG/WHAMPOA,3,4,59,Improved,54
KALLANG/WHAMPOA,3,4,65,Improved,54
KALLANG/WHAMPOA,3,3,59,Improved,54
KALLANG/WHAMPOA,3,4,65,Improved,54
KALLANG/WHAMPOA,3,2,65,Improved,54
KALLANG/WHAMPOA,3,2,66,Improved,55
KALLANG/WHAMPOA,3,3,65,Improved,55
KALLANG/WHAMPOA,3,4,68,Improved,52
KALLANG/WHAMPOA,3,5,65,Improved,55
KALLANG/WHAMPOA,3,5,65,Improved,54
KALLANG/WHAMPOA,3,6,66,Improved,55
KALLANG/WHAMPOA,3,3,70,Improved,57
KALLANG/WHAMPOA,3,2,68,Improved,52
KALLANG/WHAMPOA,3,2,68,Improved,60
KALLANG/WHAMPOA,3,4,59,Improved,62
KALLANG/WHAMPOA,3,3,66,Improved,61
KALLANG/WHAMPOA,3,5,60,Improved,60
KALLANG/WHAMPOA,3,6,65,Improved,54
KALLANG/WHAMPOA,3,3,103,New Generation,62
KALLANG/WHAMPOA,3,1,185,Terrace,53
KALLANG/WHAMPOA,4,3,82,Improved,57
KALLANG/WHAMPOA,4,8,83,Improved,52
KALLANG/WHAMPOA,4,2,104,Model A,65
KALLANG/WHAMPOA,4,4,84,Simplified,67
KALLANG/WHAMPOA,4,2,100,Model A,78
KALLANG/WHAMPOA,4,1,90,Model A,87
KALLANG/WHAMPOA,4,2,90,Model A,87
KALLANG/WHAMPOA,4,3,135,New Generation,62
KALLANG/WHAMPOA,4,4,90,Model A,87
KALLANG/WHAMPOA,4,4,90,Model A,83
KALLANG/WHAMPOA,4,6,95,Model A,85
KALLANG/WHAMPOA,4,5,90,Model A,87
KALLANG/WHAMPOA,4,5,89,Model A,93
KALLANG/WHAMPOA,4,9,95,DBSS,91
KALLANG/WHAMPOA,4,11,94,DBSS,91
KALLANG/WHAMPOA,5,1,131,Model A,74
KALLANG/WHAMPOA,5,7,117,Standard,55
KALLANG/WHAMPOA,5,5,105,Improved,83
KALLANG/WHAMPOA,5,1,125,Improved,68
KALLANG/WHAMPOA,5,3,110,Improved,87
KALLANG/WHAMPOA,5,6,110,Improved,87
KALLANG/WHAMPOA,5,7,110,Improved,87
KALLANG/WHAMPOA,5,2,113,DBSS,91
KALLANG/WHAMPOA,5,2,113,DBSS,91
KALLANG/WHAMPOA,5,7,107,DBSS,91
KALLANG/WHAMPOA,5,7,109,DBSS,91
KALLANG/WHAMPOA,6,1,150,Maisonette,65
MARINE PARADE,2,1,42,Improved,55
MARINE PARADE,3,1,65,Improved,55
MARINE PARADE,4,1,88,Improved,55
MARINE PARADE,4,2,88,Improved,55
MARINE PARADE,4,3,82,Improved,57
MARINE PARADE,5,9,117,Standard,55
MARINE PARADE,5,4,120,Standard,56
PASIR RIS,4,1,104,Model A,74
PASIR RIS,4,3,107,Model A,74
PASIR RIS,4,4,103,Model A,70
PASIR RIS,4,2,103,Model A,71
PASIR RIS,4,1,107,Model A,77
PASIR RIS,4,3,104,Model A,76
PASIR RIS,4,1,104,Model A,76
PASIR RIS,4,1,106,Model A,70
PASIR RIS,4,2,104,Model A,69
PASIR RIS,4,1,105,Model A,70
PASIR RIS,4,3,106,Model A,74
PASIR RIS,4,3,103,Model A,70
PASIR RIS,4,3,106,Model A,74
PASIR RIS,4,2,113,Model A,69
PASIR RIS,4,2,104,Model A,69
PASIR RIS,4,1,104,Model A,73
PASIR RIS,4,2,103,Model A,70
PASIR RIS,4,2,105,Model A,70
PASIR RIS,4,3,106,Model A,74
PASIR RIS,4,4,109,Model A,76
PASIR RIS,4,4,111,Model A,70
PASIR RIS,4,2,116,Model A,70
PASIR RIS,5,2,122,Improved,76
PASIR RIS,5,1,127,Improved,77
PASIR RIS,5,4,122,Improved,76
PASIR RIS,5,3,121,Improved,73
PASIR RIS,5,3,127,Improved,75
PASIR RIS,5,2,135,Model A,74
PASIR RIS,5,2,128,Improved,74
PASIR RIS,5,3,123,Improved,70
PASIR RIS,5,4,124,Improved,74
PASIR RIS,5,3,121,Improved,73
PASIR RIS,5,3,122,Improved,75
PASIR RIS,5,4,128,Improved,77
PASIR RIS,5,3,123,Improved,74
PASIR RIS,5,5,125,Improved,77
PASIR RIS,5,3,137,Model A,74
PASIR RIS,5,3,120,Improved,74
PASIR RIS,5,4,123,Improved,74
PASIR RIS,6,1,149,Apartment,74
PASIR RIS,6,3,149,Apartment,74
PASIR RIS,6,1,147,Apartment,74
PASIR RIS,6,1,147,Maisonette,69
PASIR RIS,6,3,145,Apartment,74
PASIR RIS,6,2,148,Apartment,76
PASIR RIS,6,4,148,Apartment,74
PASIR RIS,6,1,146,Apartment,75
PASIR RIS,6,2,147,Apartment,75
PASIR RIS,6,1,143,Apartment,77
PASIR RIS,6,3,146,Apartment,74
PASIR RIS,6,1,147,Maisonette,70
PASIR RIS,6,2,148,Maisonette,73
PASIR RIS,6,4,150,Apartment,75
PASIR RIS,6,3,144,Apartment,73
PASIR RIS,6,2,148,Apartment,76
PASIR RIS,6,1,146,Maisonette,70
PASIR RIS,6,4,144,Apartment,73
PASIR RIS,6,1,147,Maisonette,70
PASIR RIS,6,2,149,Apartment,73
PASIR RIS,6,1,145,Apartment,76
PUNGGOL,2,5,46,Model A,94
PUNGGOL,2,1,46,Model A,95
PUNGGOL,2,2,50,Model A,93
PUNGGOL,2,5,47,Model A,94
PUNGGOL,3,4,70,Model A,93
PUNGGOL,3,5,69,Model A,95
PUNGGOL,3,2,67,Model A,95
PUNGGOL,3,3,67,Model A,95
PUNGGOL,3,3,69,Model A,95
PUNGGOL,3,5,70,Premium Apartment,93
PUNGGOL,3,5,67,Model A,94
PUNGGOL,4,4,91,Premium Apartment,84
PUNGGOL,4,1,94,Premium Apartment,85
PUNGGOL,4,2,92,Model A,95
PUNGGOL,4,5,90,Model A,84
PUNGGOL,4,1,91,Premium Apartment,88
PUNGGOL,4,3,90,Premium Apartment,85
PUNGGOL,4,4,91,Premium Apartment,85
PUNGGOL,4,3,88,Model A,84
PUNGGOL,4,1,92,Premium Apartment,88
PUNGGOL,4,2,92,Model A,95
PUNGGOL,4,5,90,Premium Apartment,85
PUNGGOL,4,2,92,Premium Apartment,88
PUNGGOL,4,6,92,Premium Apartment,89
PUNGGOL,4,1,93,Premium Apartment,91
PUNGGOL,4,2,93,Model A,93
PUNGGOL,4,4,92,Model A,95
PUNGGOL,4,2,93,Premium Apartment,94
PUNGGOL,4,3,91,Premium Apartment,84
PUNGGOL,4,5,92,Model A,95
PUNGGOL,4,2,93,Premium Apartment,94
PUNGGOL,4,2,93,Premium Apartment,94
PUNGGOL,4,5,93,Model A,95
PUNGGOL,4,4,94,Model A,93
PUNGGOL,4,3,93,Premium Apartment,94
PUNGGOL,4,2,95,Premium Apartment,94
PUNGGOL,4,4,93,Premium Apartment,94
PUNGGOL,4,4,93,Model A,93
PUNGGOL,4,4,92,Model A,94
PUNGGOL,4,1,94,Premium Apartment,95
PUNGGOL,4,5,92,Model A,93
PUNGGOL,4,5,92,Model A,93
PUNGGOL,4,1,95,Premium Apartment,93
PUNGGOL,4,4,93,Model A,93
PUNGGOL,4,4,93,Model A,93
PUNGGOL,4,2,93,Premium Apartment,93
PUNGGOL,4,4,90,Premium Apartment,88
PUNGGOL,4,3,93,Premium Apartment,94
PUNGGOL,4,3,92,Model A,95
PUNGGOL,4,1,96,Premium Apartment,93
PUNGGOL,4,3,93,Premium Apartment,94
PUNGGOL,4,6,94,Model A,94
PUNGGOL,4,4,93,Premium Apartment,94
PUNGGOL,4,4,90,Premium Apartment,88
PUNGGOL,4,5,92,Model A,95
PUNGGOL,4,6,95,Model A,94
PUNGGOL,4,4,96,Model A,95
PUNGGOL,4,4,94,Model A,95
PUNGGOL,4,5,95,Premium Apartment,94
PUNGGOL,4,5,95,Model A,93
PUNGGOL,4,4,93,Premium Apartment,94
PUNGGOL,4,5,92,Model A,95
PUNGGOL,4,5,92,Model A,95
PUNGGOL,4,1,95,Premium Apartment,93
PUNGGOL,4,2,93,Premium Apartment,93
PUNGGOL,4,3,93,Premium Apartment,93
PUNGGOL,4,5,92,Model A,95
PUNGGOL,4,6,92,Model A,95
PUNGGOL,4,4,93,Premium Apartment,91
PUNGGOL,4,1,93,Premium Apartment,94
PUNGGOL,4,5,92,Model A,95
PUNGGOL,4,1,93,Premium Apartment,95
PUNGGOL,4,5,93,Premium Apartment,93
PUNGGOL,4,5,96,Premium Apartment,93
PUNGGOL,4,3,92,Premium Apartment,94
PUNGGOL,4,5,96,Premium Apartment,93
PUNGGOL,4,5,94,Premium Apartment,91
PUNGGOL,4,2,93,Premium Apartment,94
PUNGGOL,4,5,93,Premium Apartment,95
PUNGGOL,4,6,95,Model A,94
PUNGGOL,4,4,97,Premium Apartment,93
PUNGGOL,4,4,92,Model A,94
PUNGGOL,4,4,93,Premium Apartment,95
PUNGGOL,4,4,95,Premium Apartment,93
PUNGGOL,4,4,97,Premium Apartment,94
PUNGGOL,4,4,97,Premium Apartment,93
PUNGGOL,4,4,93,Premium Apartment,93
PUNGGOL,4,4,92,Premium Apartment,94
PUNGGOL,4,3,93,Premium Apartment,94
PUNGGOL,4,3,93,Premium Apartment,94
PUNGGOL,5,6,111,Premium Apartment,84
PUNGGOL,5,2,111,Premium Apartment,84
PUNGGOL,5,3,110,Improved,84
PUNGGOL,5,3,110,Improved,83
PUNGGOL,5,2,110,Improved,85
PUNGGOL,5,4,110,Improved,83
PUNGGOL,5,3,110,Improved,84
PUNGGOL,5,2,110,Improved,84
PUNGGOL,5,2,110,Premium Apartment,85
PUNGGOL,5,3,110,Improved,83
PUNGGOL,5,4,110,Improved,85
PUNGGOL,5,3,110,Improved,84
PUNGGOL,5,3,114,Premium Apartment,85
PUNGGOL,5,5,111,Improved,84
PUNGGOL,5,5,110,Premium Apartment,85
PUNGGOL,5,2,110,Premium Apartment,85
PUNGGOL,5,2,110,Premium Apartment,85
PUNGGOL,5,4,110,Improved,84
PUNGGOL,5,1,114,Premium Apartment,85
PUNGGOL,5,4,110,Improved,84
PUNGGOL,5,5,111,Improved,83
PUNGGOL,5,4,110,Improved,83
PUNGGOL,5,5,112,Premium Apartment,85
PUNGGOL,5,4,110,Improved,85
PUNGGOL,5,3,110,Improved,84
PUNGGOL,5,4,110,Improved,83
PUNGGOL,5,5,114,Premium Apartment,85
PUNGGOL,5,5,114,Premium Apartment,85
PUNGGOL,5,3,110,Improved,84
PUNGGOL,5,7,114,Premium Apartment,85
PUNGGOL,5,3,110,Premium Apartment,84
PUNGGOL,5,4,110,Premium Apartment,84
PUNGGOL,5,1,111,Premium Apartment,93
PUNGGOL,5,5,112,Improved,94
PUNGGOL,5,4,113,Premium Apartment,94
PUNGGOL,5,1,114,Premium Apartment,94
PUNGGOL,5,1,113,Premium Apartment,93
PUNGGOL,5,2,118,Premium Apartment,94
PUNGGOL,5,5,112,Improved,95
PUNGGOL,5,6,120,Premium Apartment,94
PUNGGOL,5,4,112,Improved,95
PUNGGOL,5,5,112,Improved,95
PUNGGOL,5,3,115,Premium Apartment,93
PUNGGOL,5,4,113,Premium Apartment,93
PUNGGOL,5,6,112,Premium Apartment,93
PUNGGOL,5,4,114,Premium Apartment,94
PUNGGOL,6,4,130,Premium Apartment,84
PUNGGOL,6,3,128,Premium Apartment,84
PUNGGOL,6,5,128,Premium Apartment,84
QUEENSTOWN,2,10,47,Model A,94
QUEENSTOWN,3,5,60,Standard,47
QUEENSTOWN,3,2,59,Standard,51
QUEENSTOWN,3,1,76,Improved,57
QUEENSTOWN,3,4,60,Standard,47
QUEENSTOWN,3,2,65,Improved,58
QUEENSTOWN,3,3,65,Improved,57
QUEENSTOWN,3,4,65,Improved,54
QUEENSTOWN,3,4,65,Improved,56
QUEENSTOWN,3,1,59,Improved,56
QUEENSTOWN,3,2,65,Improved,55
QUEENSTOWN,3,3,65,Improved,55
QUEENSTOWN,3,1,76,Improved,57
QUEENSTOWN,3,2,59,Improved,56
QUEENSTOWN,3,2,67,Model A,93
QUEENSTOWN,3,10,60,Model A,89
QUEENSTOWN,3,3,67,Model A,93
QUEENSTOWN,3,4,63,Model A,95
QUEENSTOWN,3,9,67,Model A,94
QUEENSTOWN,3,11,63,Model A,95
QUEENSTOWN,3,8,67,Model A,93
QUEENSTOWN,3,8,67,Model A,93
QUEENSTOWN,4,2,84,Improved,55
QUEENSTOWN,4,4,88,Improved,57
QUEENSTOWN,4,7,85,Improved,51
QUEENSTOWN,4,3,107,Model A,77
QUEENSTOWN,4,1,95,Model A,83
QUEENSTOWN,4,7,85,Model A,81
QUEENSTOWN,4,4,85,Model A,87
QUEENSTOWN,4,1,104,Model A,77
QUEENSTOWN,4,3,95,Model A,92
QUEENSTOWN,4,5,95,Model A,92
QUEENSTOWN,4,10,87,Model A,94
QUEENSTOWN,4,10,90,Model A,89
QUEENSTOWN,4,8,90,Model A,89
QUEENSTOWN,4,8,98,Model A,92
QUEENSTOWN,5,4,110,Improved,83
QUEENSTOWN,5,5,110,Improved,83
QUEENSTOWN,5,6,117,Standard,55
QUEENSTOWN,5,3,119,Standard,55
QUEENSTOWN,5,6,114,Standard,55
QUEENSTOWN,5,4,123,Improved,78
QUEENSTOWN,5,8,124,Improved,79
QUEENSTOWN,5,8,110,Improved,89
QUEENSTOWN,5,12,113,Improved,93
SEMBAWANG,4,1,90,Model A,83
SEMBAWANG,4,1,90,Model A,81
SEMBAWANG,4,5,90,Model A,85
SEMBAWANG,4,1,90,Model A,82
SEMBAWANG,4,4,90,Model A,82
SEMBAWANG,4,3,87,Model A2,84
SEMBAWANG,4,3,90,Model A,81
SEMBAWANG,4,2,90,Model A,81
SEMBAWANG,4,5,86,Model A2,84
SEMBAWANG,4,4,101,Model A,80
SEMBAWANG,4,3,100,Model A,79
SEMBAWANG,4,1,94,Model A,91
SEMBAWANG,4,4,95,Premium Apartment,82
SEMBAWANG,4,3,90,Model A,81
SEMBAWANG,4,5,94,Model A,91
SEMBAWANG,4,5,101,Model A,80
SEMBAWANG,4,5,90,Premium Apartment,86
SEMBAWANG,4,3,94,Model A,91
SEMBAWANG,4,3,100,Model A,79
SEMBAWANG,4,5,101,Model A,79
SEMBAWANG,4,2,100,Model A,80
SEMBAWANG,4,4,102,Model A,80
SEMBAWANG,4,4,93,Model A,82
SEMBAWANG,4,2,93,Model A,82
SEMBAWANG,5,3,110,Improved,84
SEMBAWANG,5,6,110,Improved,85
SEMBAWANG,5,3,110,Improved,81
SEMBAWANG,5,3,118,Premium Apartment,82
SEMBAWANG,5,2,111,Premium Apartment,82
SEMBAWANG,5,4,110,Improved,84
SEMBAWANG,5,5,111,Premium Apartment,82
SEMBAWANG,5,4,110,Improved,83
SEMBAWANG,5,2,110,Improved,81
SEMBAWANG,5,6,111,Improved,85
SEMBAWANG,5,4,110,Improved,81
SEMBAWANG,5,4,110,Improved,83
SEMBAWANG,5,4,121,Improved,80
SEMBAWANG,5,5,111,Improved,81
SEMBAWANG,5,5,110,Improved,83
SEMBAWANG,5,5,111,Premium Apartment,82
SEMBAWANG,5,5,113,Improved,82
SEMBAWANG,5,4,122,Improved,79
SEMBAWANG,5,4,113,Improved,82
SEMBAWANG,6,2,130,Apartment,82
SEMBAWANG,6,4,137,Premium Apartment,82
SEMBAWANG,6,5,137,Premium Apartment,82
SEMBAWANG,6,3,130,Apartment,81
SEMBAWANG,6,2,131,Premium Apartment,82
SEMBAWANG,6,1,141,Apartment,79
SEMBAWANG,6,3,139,Apartment,80
SEMBAWANG,6,2,125,Apartment,82
SEMBAWANG,6,6,136,Apartment,80
SEMBAWANG,6,4,141,Apartment,79
SEMBAWANG,6,6,141,Apartment,79
SENGKANG,2,2,47,Model A,95
SENGKANG,2,7,47,Model A,93
SENGKANG,3,2,67,Model A,93
SENGKANG,3,3,67,Model A,95
SENGKANG,3,5,67,Model A,95
SENGKANG,3,5,67,Model A,95
SENGKANG,3,2,69,Model A,90
SENGKANG,3,6,67,Model A,96
SENGKANG,3,4,69,Model A,91
SENGKANG,3,7,67,Model A,95
SENGKANG,3,9,67,Model A,95
SENGKANG,3,7,67,Model A,96
SENGKANG,3,5,68,Model A,93
SENGKANG,4,1,86,Model A2,82
SENGKANG,4,1,90,Model A,82
SENGKANG,4,3,94,Premium Apartment,82
SENGKANG,4,1,100,Model A,79
SENGKANG,4,1,92,Model A,85
SENGKANG,4,1,92,Premium Apartment,84
SENGKANG,4,2,90,Model A,81
SENGKANG,4,3,92,Model A,85
SENGKANG,4,2,93,Premium Apartment,83
SENGKANG,4,4,100,Model A,80
SENGKANG,4,4,101,Model A,79
SENGKANG,4,2,90,Model A,82
SENGKANG,4,2,94,Model A,93
SENGKANG,4,4,102,Model A,80
SENGKANG,4,2,95,Premium Apartment,93
SENGKANG,4,5,101,Model A,80
SENGKANG,4,8,92,Premium Apartment,85
SENGKANG,4,6,94,Premium Apartment,84
SENGKANG,4,1,93,Model A,93
SENGKANG,4,3,90,Model A,82
SENGKANG,4,4,93,Model A,94
SENGKANG,4,5,91,Model A2,81
SENGKANG,4,2,95,Premium Apartment,93
SENGKANG,4,2,95,Premium Apartment,93
SENGKANG,4,1,102,Model A,80
